Generation	ID	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	speckling_intensity	speckling_sigma	pttn_x	pttn_y	pttn_width	pttn_aspect_ratio	pttn_angle	pttn_coverage	pttn_CS_sigma	pttn_CS_height	pttn_CS_angle	pttn_E_sigma	pttn_E_noise	EE_intensity	EE_sigma	unit_C_0	pttn_L	pttn_A	pttn_B	unit_C_1	top_L	top_A	top_B	unit_C_2	bottom_L	bottom_A	bottom_B	unit_C_N	col_sigma	col_height	Parent1	Parent2
25	Gen25_Mut0_ID11	710	710	929	5.8188	0.475	4.3445	0.3886	52.9983	18.2417	1.8697	10.2511	47.1795	17.7666	-2.0585	8.3952	1.jpg	502.1607	225.2114	17.7908	none	0.9238	0.2664	0.1512	0.0541	0.733657609	0.6407	0.4373	0.377814326	0.983730194	0.2751	0.3564	0	0.198675756	0.7115	0.578	0.4298	0.5586	0.4303	0.324	0.4659	0.2961	0.334618152	0.769963451	0.3954	0.4189	0.61536739	0.605003545	0.855878785	0.2572	0	Par_Gen21_Mut0_ID4	Par_Gen21_Mut0_ID0
25	Gen25_Mut0_ID2	1593	1593	1893	5.8919	0.6228	5.9098	0.3415	53.6257	17.7954	2.2381	11.3404	47.7338	17.1726	-1.855	7.0774	1.jpg	764.5331	761.0549	-22.133	none	0.9238	0.141277366	0.1512	0.0541	0.7241	0.6407	0.4373	0.033262012	1	0.4114	0.1841	0.20122889	0.885944986	0.7115	0.436677397	0.687092813	0.39318238	0.62463258	0.281629473	0.107973255	0.4189	0.569888128	0.8009	0.178013247	0.594348071	0.3396	0.5858	0.726119586	1	0.324059937	Par_Gen20_Mut0_ID9	Par_Gen20_Mut0_IDX3
25	Gen23_Mut2_ID7	1290	1051	1290	11.6894	6.3947	11.7797	0.3774	55.4316	17.7928	2.004	9.6356	43.7422	11.398	-9.7756	9.707	3.jpg	224.2722	238.0938	35.7265	Horiz	0.9238	0.141277366	0.1501	0.0541	0.837275004	0.6407	0	0.377814326	0.9432	0.2756	0.52688508	0	0.654	0.5774	0.4446	0.4554	0.5586	0.4303	0.199254148	0.349909071	0	0.5309	0.769963451	0.380439519	0.594348071	0.6222	0.605003545	1	0.4494	0	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID1
25	Gen25_Mut0_ID0	726	726	942	10.3129	10.0985	4.1472	0.2973	56.138	18.9999	1.9799	11.4209	45.8251	8.9014	-0.7256	8.2776	2.jpg	841.5007	691.8652	45.3472	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.7073	0.1006	0.377814326	0.8218	0.2751	0.4543	0	0.198675756	0.5439	0.5513	0.687092813	0.5586	0.4303	0.2611	0.20542553	0	0.5309	0.77	0.4404	0.3868	0.61536739	0.6042	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen21_Mut0_ID1
25	Gen24_Mut0_ID11	2271	2271	2615	0.9394	3.5242	3.4543	0.3498	49.2631	20.0667	2.3316	10.3495	48.3236	16.5425	-0.787	8.864	0.jpg	766.8362	607.7934	-44.2034	none	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0.1006	0.377814326	0.8623	0.2764	0.52688508	0	0.654	0.5774	0.4446	0.687092813	0.317586244	0.5366	0.199254148	0.349909071	0	0.334618152	0.77	0.4404	0.3868	0.6359	0.6017	0.855878785	0.1862	0	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID1
25	Gen25_Mut0_ID5	3760	3760	3975	4.5156	0.2246	0.5493	0.3918	51.566	17.0781	2.6774	11.0993	47.0503	16.8535	3.0762	10.7217	3.jpg	825.295	710.1694	59.7814	none	0.9238	0.3062	0.1459	0.0541	0.7337	0.7073	0.1857	0.377814326	0.8218	0.048815284	0.1642	0	0.198675756	0.5439	0.444632648	0.4659	0.079839126	0.4843	0.04679784	0.653691797	0.318222023	0.65264814	0.950202507	0.653691797	0.318222023	0.3454	0.625726199	0.47003988	0.165794528	0.332276215	Par_Gen17_Mut1_ID6	Par_Gen19_Mut0_ID1
25	Gen25_Mut0_ID6	830	830	1070	0.2235	2.0762	11.9079	0.3216	52.5736	17.3692	2.5788	11.6136	52.7971	15.293	-2.7251	0.9522	1.jpg	979.6488	733.5496	-5.2266	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.3778	0.9602	0.2751	0.52688508	0	0.9365	0.5439	0.4446	0.687092813	0.5586	0.37715373	0.199254148	0.2469	0.08378	0.3934	0.77	0.380439519	0.594348071	0.4816	0.5858	0.855878785	0.53710314	0	Par_Gen18_Mut1_ID3	Par_Gen20_Mut0_ID9
25	Gen24_Mut0_ID9	45000	45000	45000	4.8354	0.078	3.3521	0.3911	51.156	17.3201	2.7604	10.5218	46.3207	17.2421	0.0987	8.4841	2.jpg	195.9283	725.2589	53.4805	none	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0.3498	0.377814326	0.983730194	0.307	0.52688508	0	0.9365	0.7115	0.5869	0.3655	0.5586	0.37715373	0.199254148	0.3293	0	0.334618152	0.769963451	0.380439519	0.4189	0.3396	0.605003545	0.9712	0.53710314	0	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID4
25	Gen23_Mut0_ID6	3776	3776	4114	0.7376	4.353	4.8606	0.3671	52.8284	18.9585	2.3385	9.488	52.0908	14.6055	-1.9207	7.1461	0.jpg	368.4594	368.0696	-38.2291	Horiz	0.9238	0.141277366	0.1459	0.0541	0.7241	0.6407	0	0.3778	0.8898	0.4114	0.1841	0	0.520031426	0.357121121	0.4446	0.687092813	0.709173379	0.066115658	0.199254148	0.349909071	0.605003545	0	0.77	0.594348071	0.61536739	0.855878785	0.3517	0.606863783	0.502752211	0.5111	Par_Gen18_Mut1_ID3	Par_Gen20_Mut0_ID9
25	Gen24_Mut0_ID2	1278	1070	1278	14.502	6.1005	2.6207	0.2846	52.8968	18.9636	2.3396	9.4071	38.3948	12.863	4.9361	9.762	0.jpg	332.0892	248.3663	-0.0444	Horiz	0.9238	0.141277366	0.1501	0.0541	1	0.6407	0	0.377814326	0.9432	0.2756	0.305565363	0	0.654	0.5774	0.4446	0.259429772	0.5586	0.4303	0.199254148	0.349909071	0	0.5309	0.49728311	0.259429772	0.5586	0.6222	0.605003545	1	0.4494	0	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID1
25	Gen25_Mut0_ID4	685	685	801	4.0969	11.3575	0.8645	0.3531	56.3699	17.9862	2.6617	11.6387	52.273	29.3438	2.1039	10.9781	1.jpg	964.6544	401.0337	17.2396	none	0.9238	0.1413	0.1459	0.0541	0.7241	0.6407	0	0.3413	0.9496	0.3103	0.1841	0	0.520031426	0.5774	0.444632648	0.4882	0.709173379	0.4313	0.199254148	0.4882	0.5586	0.3333	0.77	0.4232	0.548	0.5586	0.5858	0.606863783	0.4614	0	Par_Gen22_Mut0_ID11	Par_Gen21_Mut1_ID8
25	Gen22_Mut2_ID4	10330	10330	10825	8.5179	7.2765	3.8282	0.4249	51.8766	19.6739	2.398	10.8342	43.3587	12.3974	6.0121	9.5722	2.jpg	1092.229	385.3848	17.126	none	0.9238	0.141277366	0.1459	0.283406632	0.837275004	0.7073	0.1006	0.377814326	0.8218	0.2751	0.4543	0	0.198675756	0.398847114	0.5513	0.687092813	0.5586	0.724593482	0.2611	0.687092813	0.5586	0.724593482	0.627080227	0.4404	0.3868	0.61536739	0.255860022	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen21_Mut0_ID1
25	Gen24_Mut1_ID10	1847	1847	2064	19.4193	7.7272	5.2332	0.2666	51.1628	17.935	2.5995	11.8635	31.7434	10.2078	5.9273	7.8247	3.jpg	921.5866	233.3954	32.349	Horiz	0.9238	0.141277366	0.1501	0.0541	0.837275004	0.6407	0.1006	0.377814326	0.8218	0.2769	0.52688508	0	0.654023813	0.5774	0.4446	0.4554	0.317586244	0.5897	0.199254148	0.349909071	0	0.5309	0.77	0.4404	0.3868	0.6428	0.6017	1	0.09846	0	Par_Gen20_Mut0_ID6	Par_Gen18_Mut1_ID3
25	Gen25_Mut0_ID8	2156	1188	2156	15.1109	6.4665	2.9983	0.36	54.972	19.2682	2.3634	10.7052	39.8611	12.8017	4.4654	12.8433	3.jpg	437.9021	283.2834	-19.9713	Horiz	0.9238	0.141277366	0.1459	0.0541	0.7241	0.6407	0	0.3778	0.8898	0.4114	0.1841	0	0.520031426	0.357121121	0.4446	0.687092813	0.709173379	0.066115658	0.199254148	0.349909071	0.605003545	0	0.77	0.594348071	0.61536739	0.855878785	0.3517	0.606863783	0.502752211	0.5111	Par_Gen18_Mut1_ID3	Par_Gen20_Mut0_ID9
25	Gen24_Mut1_ID8	1412	1145	1412	7.2754	5.9235	1.9362	0.4265	53.0105	17.824	2.1809	10.4804	45.7351	11.9005	1.5538	8.6486	1.jpg	538.6195	257.6746	-31.226	Horiz	0.9238	0.3162	0.1512	0.0541	0.7241	0.6407	0.08746	0.343071092	0.9773	0.2831	0.4205	0.008663	0.49405636	0.5774	0.4446	0.687092813	0.4189	0.125788406	0.480429865	0.534735616	0.587272792	0.509332337	0.769963451	0.495710621	0.327503692	0.61536739	0.605003545	0.8847	0.2572	0.651020309	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID4
25	Gen25_Mut0_ID7	5554	5554	5715	2.9184	4.1586	2.4321	0.3667	50.2638	19.3562	2.4851	9.558	47.3454	15.1976	3.2425	11.8691	0.jpg	848.1714	404.0216	-71.5313	none	0.9238	0.141277366	0.1459	0.0541	0.8331	0.6407	0.08048	0.377814326	0.9645	0.2766	0.5174	0	0.6591	0.5774	0.444632648	0.4882	0.5586	0.4166	0.1993	0.4882	0	0.4166	0.769963451	0.380439519	0.3868	0.6111	0.6017	1	0.451	0	Par_Gen22_Mut0_ID11	Par_Gen21_Mut0_ID1
25	Gen25_Mut0_ID1	1240	1240	1788	9.7802	3.641	1.1679	0.3343	53.0667	19.6275	3.0132	11.1926	43.2865	15.9865	4.1731	11.3291	2.jpg	506.3768	218.8023	12.1744	none	0.9238	0.141277366	0.1459	0.0541	0.8331	0.6407	0	0.3413	0.9645	0.2766	0.5174	0	0.6591	0.5774	0.444632648	0.4882	0.5586	0.4313	0.199254148	0.4882	0.5586	0.4166	0.769963451	0.380439519	0.5311	0.4843	0.5858	1	0.451	0	Par_Gen21_Mut0_ID9	Par_Gen20_Mut0_ID2
26	Gen26_Mut0_ID3	2314	1677	2314	4.6636	0.1534	1.8839	0.407	52.165	16.9509	1.5193	11.0753	47.5014	17.1043	3.2252	11.8747	1.jpg	914.8077	610.4581	-60.1938	Horiz	0.9238	0.333036523	0.1459	0.0541	0.837275004	0.6407	0.1006	0.377814326	1	0.2764	0.52688508	0	0.654	0.5774	0.60550778	0.687092813	0.317586244	0.685651319	0.199254148	0.349909071	0.284174886	0.514608397	0.77	0.4404	0.3868	0.940315839	0.6017	0.616435528	0.1862	0.260765896	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID1
26	Gen26_Mut0_ID2	3232	3232	3550	6.7004	2.1286	1.2284	0.376	56.4905	17.0849	2.4951	10.7471	49.7901	19.2134	2.9827	11.8746	3.jpg	806.2459	168.9548	2.3688	none	0.9238	0.1413	0.1459	0.0541	0.8331	0.6407	0	0.3778	0.9047	0.3777	0.5174	0	0.6591	0.357121121	0.4446	0.687092813	0.5586	0.066115658	0.199254148	0.349909071	0.605003545	0.08332	0.769963451	0.5516	0.5985	0.7816	0.3517	1	0.4924	0.5111	Par_Gen22_Mut0_ID11	Par_Gen21_Mut1_ID8
26	Gen26_Mut0_IDX2	2675	2675	2835	4.5083	8.2016	2.3086	0.349	53.9118	19.1412	2.0705	11.4395	58.4201	10.9397	-0.2223	11.7087	2.jpg	451.5172	697.0742	-27.7205	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.377814326	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.687092813	0.5586	0.37715373	0.199254148	0.349909071	0	0.334618152	0.769963451	0.380439519	0.594348071	0.61536739	0.605003545	0.855878785	0.53710314	0	Par_Gen17_Mut0_ID0	Par_Gen16_Mut0_ID9
26	Gen26_Mut0_ID8	10446	10202	10446	3.1263	4.0315	2.4049	0.3425	49.3125	21.0722	2.8885	11.4761	46.1862	17.0408	3.3348	9.1129	0.jpg	927.6748	708.2848	-39.0864	none	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.377814326	0.8898	0.4114	0.1841	0	0.520031426	0.357121121	0.4446	0.687092813	0.5887	0.066115658	0.199254148	0.349909071	0.605003545	0.2677	0.769963451	0.594348071	0.5986	0.855878785	0.3517	0.8061	0.53710314	0.5111	Par_Gen21_Mut1_ID8	Par_Gen18_Mut1_ID3
26	Gen23_Mut1_ID6	1232	1137	1232	12.4848	5.3138	5.9875	0.2814	57.6021	17.9533	2.3536	9.8142	45.1174	12.6395	4.6806	4.2974	3.jpg	792.9273	363.4137	-11.0962	Horiz	0.9238	0.2664	0.1459	0.0541	0.837275004	0.6407	0	0.377814326	0.9837	0.2751	0.1642	0	0.654023813	0.5774	0.5246	0.687092813	0.5586	0.4303	0.199254148	0.4659	0.5252	0.6154	0.769963451	0.3924	0.5252	0.6154	0.6042	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen18_Mut1_ID3
26	Gen26_Mut0_ID6	1471	1266	1471	5.4173	0.256	1.6955	0.3543	55.5105	18.2274	2.1842	9.1807	50.0932	17.9715	1.0501	7.9204	2.jpg	236.5524	352.59	0.8073	none	0.9238	0.3162	0.1459	0.0541	0.7241	0.7073	0.02514	0.343071092	0.9773	0.315	0.2283	0.008663	0.9365	0.700902611	0.442963161	0.889763987	0.4189	0.3396	0.2821	0.3242	0.339028397	0.3396	0.77	0.028793098	0.339028397	0.3396	0.754391555	1	0.53710314	0.495374088	Par_Gen21_Mut0_ID4	Par_Gen21_Mut0_ID0
26	Gen24_Mut0_ID9	9227	9227	9442	7.1286	0.3468	3.121	0.3815	53.4748	17.623	1.9202	11.0134	46.3462	17.2763	0.0975	8.4799	1.jpg	499.9077	736.4859	5.2899	Horiz	0.9238	0.2664	0.1459	0.0541	0.733657609	0.6407	0.09007	0.3778	0.983730194	0.2815	0.52688508	0	0.9365	0.7115	0.5513	0.3655	0.5586	0.4197	0.199254148	0.4659	0.2961	0.334618152	0.77	0.380439519	0.4189	0.3396	0.605003545	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen22_Mut0_ID0
26	Gen25_Mut0_ID3	6355	6355	6594	0.22	4.008	2.5245	0.402	52.1776	19.1768	2.1245	9.9196	51.9576	15.1688	0.0776	8.442	0.jpg	456.7971	607.9305	-30.1576	none	0.9238	0.1413	0.1459	0.0541	0.8331	0.6407	0	0.3778	0.9047	0.3777	0.5174	0	0.6591	0.357121121	0.4446	0.687092813	0.5586	0.066115658	0.199254148	0.349909071	0.605003545	0.08332	0.769963451	0.5516	0.5985	0.7816	0.3517	1	0.4924	0.5111	Par_Gen22_Mut0_ID11	Par_Gen21_Mut1_ID8
26	Gen26_Mut0_ID9	860	860	1014	7.741	5.8524	1.6077	0.3662	51.7112	18.3655	2.7845	10.5046	43.9701	12.5132	3.4483	11.9689	0.jpg	487.0016	332.4179	22.6085	Horiz	0.9238	0.1413	0.1459	0.0541	0.7241	0.6407	0	0.3413	0.9496	0.3103	0.1841	0	0.520031426	0.5774	0.444632648	0.4882	0.709173379	0.4313	0.199254148	0.4882	0.5586	0.3333	0.77	0.4232	0.548	0.5586	0.5858	0.606863783	0.4614	0	Par_Gen22_Mut0_ID11	Par_Gen21_Mut1_ID8
26	Gen26_Mut0_ID10	1509	1509	1719	8.4796	2.9898	1.1232	0.365	52.9491	18.6097	3.046	11.2397	44.4694	15.6199	3.0047	12.3622	3.jpg	902.3288	373.2591	3.0346	none	0.9238	0.141277366	0.1459	0.0541	0.733657609	0.7073	0.02514	0.377814326	0.9837	0.2751	0.52688508	0	0.198675756	0.5439	0.4713	0.687092813	0.5586	0.37715373	0.2611	0.349909071	0.2961	0.334618152	0.77	0.3834	0.594348071	0.6154	0.605003545	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen18_Mut1_ID3
26	Gen26_Mut0_ID11	9178	9178	9371	7.6725	2.0075	1.3912	0.2908	51.3427	19.3094	2.232	11.4598	43.6703	17.3019	2.6148	12.7973	1.jpg	198.9832	255.2879	38.6503	none	0.9238	0.141277366	0.1459	0.0541	0.7241	0.6407	0	0.3778	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.687092813	0.6791	0.37715373	0.199254148	0.349909071	0	0.06692	0.77	0.380439519	0.6112	0.61536739	0.605003545	0.6567	0.502752211	0	Par_Gen21_Mut1_ID8	Par_Gen18_Mut1_ID3
26	Gen26_Mut0_ID1	4780	4780	4982	3.3166	4.7307	3.8708	0.3967	47.9748	20.773	2.9691	11.8473	51.2915	16.0423	0.0885	9.2618	2.jpg	909.636	269.8544	-59.689	none	0.9238	0.141277366	0.1459	0.0541	0.8373	0.6407	0.3498	0.377814326	0.983730194	0.2844	0.5269	0	0.9365	0.5774	0.5869	0.4374	0.317586244	0.5897	0.199254148	0.3293	0	0.334618152	0.769963451	0.380439519	0.4189	0.6428	0.6017	0.9712	0.1862	0	Par_Gen22_Mut0_ID0	Par_Gen21_Mut0_ID1
26	Gen26_Mut0_ID0	2376	2376	2569	6.3935	0.9397	5.5056	0.361	54.8077	18.1043	3.2327	9.6301	48.4142	17.1646	1.6568	4.3548	0.jpg	902.0206	213.1006	66.9747	none	0.9238	0.2664	0.1459	0.0541	0.733657609	0.7073	0.02514	0.377814326	0.983730194	0.2751	0.1642	0	0.198675756	0.5439	0.5513	0.687092813	0.5586	0.4303	0.2611	0.4659	0.2961	0.334618152	0.77	0.3954	0.5252	0.61536739	0.6042	0.855878785	0.53710314	0	Par_Gen20_Mut0_ID6	Par_Gen18_Mut1_ID3
26	Gen26_Mut0_IDX1	5595	5595	5886	12.3304	7.5612	5.2924	0.3326	54.1986	19.9747	3.1593	12.4537	41.8681	12.4135	6.6776	8.5001	1.jpg	1119.432	361.5688	-5.8639	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.7073	0.2849	0.3778	0.983730194	0.3006	0.1642	0	0.198675756	0.5439	0.5869	0.687092813	0.5586	0.3878	0.2611	0.3293	0	0.334618152	0.77	0.3954	0.5252	0.61536739	0.6042	0.9712	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen22_Mut0_ID0
26	Gen18_Mut1_ID3	4894	4894	5215	7.7775	0.2048	2.5091	0.3629	55.4597	17.0225	2.4887	9.4284	47.6822	17.2273	3.0026	11.8843	2.jpg	210.1365	256.2801	-59.5905	none	0.9238	0.141277366	0.1501	0.0541	0.837275004	0.6407	0.02012	0.3413	0.8218	0.2769	0.52688508	0	0.654023813	0.5774	0.4446	0.4554	0.317586244	0.5897	0.1993	0.349909071	0.5586	0.5309	0.77	0.4404	0.5311	0.516	0.5858	1	0.09846	0	Par_Gen22_Mut0_ID11	Par_Gen21_Mut0_ID1
26	Gen26_Mut0_IDX4	1312	1131	1312	0.2406	2.99	10.9837	0.3351	54.7724	17.0235	3.4022	11.4366	55.013	14.0335	-5.9778	5.722	3.jpg	868.7898	596.3666	49.6816	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0.3498	0.377814326	0.983730194	0.307	0.52688508	0	0.9365	0.7115	0.5869	0.3655	0.5586	0.37715373	0.199254148	0.3293	0	0.334618152	0.769963451	0.380439519	0.4189	0.3396	0.605003545	0.9712	0.53710314	0	Par_Gen18_Mut1_ID3	Par_Gen21_Mut0_ID4
26	Gen25_Mut1_ID5	1467	1104	1467	17.0895	10.6352	2.9358	0.2703	50.8673	18.5968	2.0757	11.2607	33.7778	7.9616	0.6427	8.6984	1.jpg	327.7512	180.6111	51.7233	none	0.9238	0.2664	0.322613382	0.0541	0.733657609	0.6407	0.4373	0.377814326	0.983730194	0.2751	0.3564	0	0.198675756	0.7115	0.410347746	0.140705035	0.5586	0.283762008	0.324	0.4659	0.2961	0.334618152	0.769963451	0.185446943	0.4189	0.61536739	0.605003545	0.855878785	0.2572	0	Par_Gen21_Mut0_ID4	Par_Gen21_Mut0_ID0
26	Gen26_Mut0_ID4	3267	3267	3549	0.752	0.9752	4.6508	0.344	52.2627	17.6708	2.5872	11.7719	51.5106	16.6956	3.7541	7.2698	3.jpg	960.9585	180.6639	39.0652	Horiz	0.9238	0.141277366	0.1501	0.0541	0.8373	0.6407	0.1006	0.377814326	0.8218	0.2995	0.5269	0	0.654023813	0.7115	0.4446	0.3835	0.5586	0.37715373	0.199254148	0.349909071	0	0.5309	0.77	0.4404	0.3868	0.3396	0.605003545	1	0.4494	0	Par_Gen22_Mut0_ID0	Par_Gen21_Mut0_ID1
26	Gen26_Mut0_ID5	2684	2684	2928	8.68	8.9739	2.6536	0.3242	50.5465	21.1192	2.9458	10.9911	41.8665	12.1453	1.3243	8.8905	0.jpg	972.33	616.7196	-14.9068	none	0.9238	0.141277366	0.1459	0.0541	0.7241	0.6407	0	0.3778	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.687092813	0.6791	0.37715373	0.199254148	0.349909071	0	0.06692	0.77	0.380439519	0.6112	0.61536739	0.605003545	0.6567	0.502752211	0	Par_Gen21_Mut1_ID8	Par_Gen18_Mut1_ID3
26	Gen26_Mut0_IDX3	14117	14117	14325	5.8105	8.7972	3.0571	0.3637	50.0269	20.3671	2.4651	10.141	44.2164	11.5699	0.9627	7.4786	2.jpg	1161.7911	164.8641	25.3002	Horiz	0.9238	0.141277366	0.1459	0.0541	0.8373	0.6407	0	0.3778	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.4873	0.6791	0.5897	0.199254148	0.3334	0	0.769963451	0.06692	0.380439519	0.6112	0.6428	0.6017	0.9083	0.502752211	0	Par_Gen23_Mut0_ID3	Par_Gen23_Mut0_ID6
26	Gen23_Mut0_ID3	2520	2520	2760	3.0196	4.5886	1.529	0.3527	49.4431	19.6721	2.8303	11.7396	46.4236	15.0835	2.6188	13.2539	2.jpg	936.1179	335.3674	-2.2407	Horiz	0.9238	0.2664	0.1459	0.0541	0.837275004	0.381861945	0.221041643	0.534644181	0.9837	0.2751	0.1642	0	0.654023813	0.5774	0.739704677	0.3924	0.5586	0.6154	0.37755365	0.4659	0.5252	0.871332645	0.769963451	0.3924	0.5252	0.6154	0.6042	0.855878785	0.293216699	0	Par_Gen21_Mut0_ID0	Par_Gen18_Mut1_ID3
26	Gen25_Mut0_ID7	3015	3015	3174	5.6103	4.2181	1.5377	0.3394	52.9772	19.4124	2.7121	10.4212	47.3669	15.1943	3.2286	11.8695	0.jpg	458.6363	742.2169	0.8726	Horiz	0.9238	0.141277366	0.1501	0.0541	0.837275004	0.6407	0.1006	0.377814326	0.8218	0.2769	0.52688508	0	0.654023813	0.5774	0.4446	0.4554	0.5104	0.5897	0.2611	0.6197	0	0.724593482	0.77	0.4404	0.3868	0.61536739	0.255860022	1	0.09846	0	Par_Gen22_Mut1_ID4	Par_Gen21_Mut0_ID1
26	Gen26_Mut0_ID7	9567	9567	10622	1.142	0.7139	3.5145	0.4138	50.5651	16.6246	2.0214	11.4419	49.4231	15.9107	0.0978	8.5006	3.jpg	862.8371	804.8395	-13.6764	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.377814326	0.8898	0.289161671	0	0	0.520031426	0.357121121	0.4446	0.687092813	0.5887	0.066115658	0.199254148	0.529331844	0.605003545	0.2677	0.973911512	0.687092813	0.5887	0.066115658	0.508998895	0.8061	0.375837325	0.5111	Par_Gen21_Mut1_ID8	Par_Gen18_Mut1_ID3
26	Gen22_Mut2_ID4	2814	2814	3058	6.4305	7.3922	4.1924	0.4138	49.8086	19.8007	2.4478	11.7875	43.3781	12.4084	6.0048	9.5685	1.jpg	251.485	396.9325	18.9743	none	0.9238	0.141277366	0.1459	0.0541	0.8373	0.6407	0.3498	0.377814326	0.983730194	0.2844	0.5269	0	0.9365	0.5774	0.5869	0.4374	0.317586244	0.5897	0.199254148	0.3293	0	0.334618152	0.769963451	0.380439519	0.4189	0.6428	0.6017	0.9712	0.1862	0	Par_Gen22_Mut0_ID0	Par_Gen21_Mut0_ID1
27	Gen25_Mut1_ID7	795	795	986	22.1865	0.1587	1.4407	0.301	53.4697	17.7247	2.1725	10.4795	31.2832	17.566	3.2027	9.4724	1.jpg	544.7767	242.0116	-2.9938	Horiz	0.9238	0.141277366	0.1459	0.283406632	0.837275004	0.7073	0.1006	0.377814326	0.8218	0.2751	0.4543	0	0.198675756	0.398847114	0.5513	0.687092813	0.5586	0.724593482	0.2611	0.687092813	0.5586	0.724593482	0.627080227	0.4404	0.3868	0.61536739	0.255860022	0.855878785	0.53710314	0	Par_Gen21_Mut0_ID0	Par_Gen21_Mut0_ID1
27	Gen24_Mut0_ID9	1539	1335	1539	2.7044	2.9358	2.7431	0.4023	49.0348	20.2194	2.3205	10.0922	46.3303	17.2836	0.0995	8.4824	0.jpg	860.9077	593.8325	68.3378	none	0.9238	0.141277366	0.1459	0.0541	0.8373	0.6407	0.3498	0.3413	0.9645	0.2766	0.5269	0	0.9365	0.5774	0.5869	0.4374	0.3778	0.558	0.199254148	0.4882	0.1117	0.4166	0.769963451	0.380439519	0.5311	0.4843	0.5858	1	0.451	0	Par_Gen22_Mut0_ID11	Par_Gen23_Mut0_ID6
27	Gen27_Mut0_ID3	4235	4235	4453	4.3766	3.7385	3.7153	0.3819	53.7923	19.3515	2.3279	12.0862	49.4157	15.613	0.9632	8.6306	2.jpg	889.4283	594.4896	29.412	none	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.377814326	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.687092813	0.5586	0.37715373	0.199254148	0.349909071	0	0.334618152	0.769963451	0.380439519	0.594348071	0.61536739	0.605003545	0.855878785	0.53710314	0	Par_Gen17_Mut0_ID0	Par_Gen16_Mut0_ID9
27	Gen18_Mut2_ID3	789	789	1225	1.1582	2.6434	1.6541	0.4715	53.9828	18.8488	1.9037	10.0944	52.8246	16.2054	2.9537	11.3725	3.jpg	373.9348	247.1665	9.2633	Horiz	0.9238	0.141277366	0.1459	0.0541	0.837275004	0.6407	0	0.3778	0.983730194	0.2751	0.52688508	0	0.654023813	0.5774	0.4446	0.687092813	0.5586	0.37715373	0.1993	0.349909071	0	0.2811	0.77	0.3804	0.594348071	0.61536739	0.605003545	0.855878785	0.502752211	0	Par_Gen18_Mut1_ID3	Par_Gen23_Mut0_ID3
27	Gen26_Mut1_ID2	3308	3308	3595	15.4776	3.6944	8.5315	0.3074	56.1001	17.9955	2.6738	11.8656	40.6225	14.3012	11.2026	12.0804	1.jpg	158.9286	744.6769	54.2064	Horiz	0.9238	0.141277366	0.1459	0.0541	0.8331	0.6407	0	0.377814326	0.983730194	0.2844	0.5174	0	0.6591	0.5774	0.444632648	0.4882	0.4983	0.463	0.199254148	0.3293	0.4983	0.463	0.769963451	0.380439519	0.4189	0.6428	0.6017	0.9712	0.1862	0	Par_Gen22_Mut0_ID11	Par_Gen23_Mut0_ID6
